English,Farsi,Source
"Combating these inequalities has shown to also lead to better public health outcome.
","ثابت شده‌است که مبارزه با این تبعیضات نیز موجب بهتر شدن پیامدهای بهداشت عمومی می‌شود.
",ELRC_2922
"In contrast, if 33% of affected workplaces are closed, the attack rate decreases to 4.9%, and the peak time is delayed by one week.
","اگر ۳۳ درصد از محل‌های کار تعطیل شوند، نرخ انتقال به ۴٫۹٪ کاهش می‌یابد و زمان اوج همه‌گیری ۱ هفته به تعویق می‌افتد.
",ELRC_2922
"Upon returning to North Macedonia, she immediately reported to the clinic.
","پس از بازگشت به مقدونیه شمالی، بلافاصله به درمانگاه گزارش داد.
",ELRC_2922
"The cat developed respiratory and digestive issues.
","گربه دچار مشکلات تنفسی و گوارشی شد.
",ELRC_2922
"There is evidence that humans who participate in bushmeat activities, either as hunters or as bushmeat vendors, commonly acquire SIV.
","مدارکی موجود است که نشان می‌دهد انسان‌هایی که در شکار یا فروش حیوانات دخالت داشتند دچار ویروس SIV شده‌اند.
",ELRC_2922
"Approximately 2.4 million of these cases are in India.
","حدود ۲٫۴ میلیون مرد در هند هستند.
",ELRC_2922
"Vaccination against hepatitis A and B is advised for all people at risk of HIV before they become infected; however, it may also be given after infection.
","پیشنهاد می‌شود افرادی که در معرض ابتلاء به HIV هستند قبل از ابتلاء به عفونت خود را در برابر هپاتیت آ و ب واکسینه کنند، اگرچه بعد از عفونت نیز می‌توانند این کار را انجام دهند.
",ELRC_2922
"What is Social Medicine?
","«Social medicine».
",ELRC_2922
"In 1983, two separate research groups led by Robert Gallo and Luc Montagnier declared that a novel retrovirus may have been infecting people with AIDS, and published their findings in the same issue of the journal Science.
","در سال ۱۹۸۳، دو گروه تحقیقاتی جداگانه به رهبری رابرت گالو و لوک مونتانیه به‌طور مستقل اعلام کردند که یک ویروس پسگرد جدید بیماران مبتلا به ایدز را آلوده کرده، و یافته‌هایشان را در یک شماره از مجله ساینس منتشر کردند.
",ELRC_2922
"He also began to drink immoderately; he spent progressively more time away from his family, sometimes in the company of a prostitute; and his wife noticed changes in his sexual behavior.
","هنگامی که خواست آنجا را ترک کند به شدت بدست نگهبانان مورد ضرب و شتم قرار گرفت و به او تنگ‌پوش پوشانیدند و در سلولی تاریک زندانی کردند.
",ELRC_2922
"In a televised address, Conte explained that the moves would restrict travel to that necessary for work, and family emergencies, and that all sporting events would be cancelled.
","کونته در یک خطابه تلویزیونی توضیح داد که این اقدامات سفر کردن را به موارد ضروری برای کار و شرایط اضطراری خانوادگی محدود می‌کند و تمام رویدادهای ورزشی لغو خواهد شد.
",ELRC_2922
"""According to a letter sent by a senior U.S. commander to Iraqi officials on January, 6, 2020, """"the United States may be preparing to withdraw its troops"""", but after a while Chairman of the Joint Chiefs Gen. Mark Milley, announced that it was a draft sent by """"honest mistake.""""""
","""با توجه به نامه‌ای که توسط یک فرمانده ارشد آمریکایی به مقامات عراقی در تاریخ ۶ ژانویه ۲۰۲۰ ارسال شده‌است، ایالات‌متحده ممکن است در حال آماده شدن برای خروج نیروهایش باشد """"، اما پس از مدتی رئیس ستاد مشترک،"""" مارک میلی""""، اعلام کرد که پیش‌نویس یک"""" اشتباه صادقانه """" ارسال شده‌است.""
",ELRC_2922
"On 30 March, it was announced that because of the high burden on some hospitals in the provinces of Limburg and Hainaut, the distribution plan for ICU patients had been activated.
","در تاریخ 30 مارس اعلام شد که به دلیل سنگین بودن برخی از بیمارستان های استان های لیمبورگ و هاینانو ، طرح توزیع بیماران ICU فعال شده است.
",ELRC_2922
"The risk is greater if the needle in question is hollow and the puncture wound is deep.
","این احتمال بیشتر است چنانچه سوزن به کار رفته خالی و زخم عمیق باشد.
",ELRC_2922
"On 20 February, three more cases were confirmed after the patients reported symptoms of pneumonia.
","در ۲۰ فوریه، سه مورد دیگر، پس از آنکه بیماران علائم سینه‌پهلو را گزارش دادند، تأیید شد.
",ELRC_2922
"They also used Kaposi's sarcoma and opportunistic infections, the name by which a task force had been set up in 1981.
","همچنین اسامی مانند سارکوم کاپوزی یا عفونت فرصت‌طلب نام‌هایی بوده‌اند که توسط این گروه در سال ۱۹۸۱ استفاده می‌شده‌است.
",ELRC_2922
"It most commonly affects children, immunocompromised individuals, and the elderly, as their immune systems cannot deal with infection as effectively as those of healthy adults.
","شوک عفونی معمولاً در میان کودکان، افراد دارای کمبود ایمنی، و کهنسالان اتفاق می‌افتد چون دستگاه ایمنی آنان نمی‌تواند با عفونت به‌مانند بدن افراد سالم مقابله کند.
",ELRC_2922
"The most important risk factor globally is HIV; 13% of all people with TB are infected by the virus.
","مهم‌ترین عامل خطر ساز در سراسر جهان HIV است؛ ۱۳٪ درصد از تمام موارد ابتلا به سل آلوده به ویروس HIV هستند.
",ELRC_2922
"Cultural events and religion
","وقایع فرهنگی و مذهبی
",ELRC_2922
"Care groups are groups of 10–15 volunteer, community-based health educators who regularly meet together.
","گروه‌های مراقبت، گروه‌هایی از ۱۰ تا ۱۵ داوطلب هستند، آموزش دهندگان سلامت مبتنی بر جامعه، آن‌هایی هستند که به‌طور منظم با هم ملاقات دارند.
",ELRC_2922
"""The risk from receiving oral sex has been described as """"nearly nil""""; however, a few cases have been reported.""
","خطر انتقال از طریق رابطه دهانی «نزدیک به صفر» توصیف شده‌است، اگر چه چند موردی گزارش شده‌است.
",ELRC_2922
"Quarantines covered an area of approximately 56,000 square kilometres (22,000 sq mi).
","قرنطینه مساحتی حدود ۵۶٬۰۰۰ کیلومتر مربع (۲۲٬۰۰۰ مایل مربع) را دربرگرفته‌است.
",ELRC_2922
"A competing patent application by the CDC was dropped in 1990 after Chiron paid $1.9 million to the CDC and $337,500 to Bradley.
","در سال ۱۹۹۰ سی دی سی (CDC) پس از اینکه شرکت کایرون (Chiron) ۱٫۹ میلون دلار به سی دی سی (CDC) و ۳۳۷٬۵۰۰ دلار به برادلی (Bradley) پرداخت کرد از تقاضانامه ثبت حق انحصاری خود صرفنظر کرد.
",ELRC_2922
"Diagnosis of latent TB relies on the tuberculin skin test (TST) or blood tests.
","تشخیص سل نهفته متکی بر تست پوستی توبرکولین (TST) و آزمایش خون می‌باشد.
",ELRC_2922
"Public health is an interdisciplinary field.
","بهداشت (سلامت) عمومی یک علم بین رشته‌ای می‌باشد.
",ELRC_2922
"On 13 March, all land borders with Pakistan were closed.
","در ۱۳ مارس، همه مرزهای زمینی با پاکستان بسته شد.
",ELRC_2922
